classification_key,source_row_id,field,campaign_raw,campaign_canonical,campaign_start_year,campaign_code,well_raw,well_canonical,mapping_method,mapping_confidence,mapping_source,l0_id,l0_desc,l1_id,l1_desc,l2_id,l2_desc,l3_id,l3_desc,l4_id,l4_desc,l5_id,l5_desc,wbs_family_tag,family_group_key,classification,driver_family,budget_usd,release_usd,released_usd,committed_usd,actual_usd,source_sheet,source_workbook,source_field_campaign_year
SALAK|E540-30203-D245401|E540-3020374-D245401|E540-302037404-D245401|E540-30203740460-D245401,ad0a5c95a630855b,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,well_4,AWI 23-1,ordered_label_map,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30203-D245401,E540-30203-D245401,E540-3020374-D245401,E540-3020374-D245401,E540-302037404-D245401,E540-302037404-D245401,E540-30203740460-D245401,Material,Material,material,well_tied,well_scope,0,0,0,0,51256.190000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30203-D245401|E540-3020374-D245401|E540-302037404-D245401|E540-30203740403-D245401,a7e30c029e3b76f6,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,well_4,AWI 23-1,ordered_label_map,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30203-D245401,E540-30203-D245401,E540-3020374-D245401,E540-3020374-D245401,E540-302037404-D245401,E540-302037404-D245401,E540-30203740403-D245401,Service,Service,service,well_tied,well_scope,0,0,0,0,223100.540000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30203-D245401|E540-3020374-D245401|E540-302037403-D245401|E540-30203740360-D245401,e1f8ffffb982fa2e,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,well_3,AWI 3-9,ordered_label_map,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30203-D245401,E540-30203-D245401,E540-3020374-D245401,E540-3020374-D245401,E540-302037403-D245401,E540-302037403-D245401,E540-30203740360-D245401,Material,Material,material,well_tied,well_scope,0,0,0,0,127988.530000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30203-D245401|E540-3020374-D245401|E540-302037403-D245401|E540-30203740303-D245401,1603ccd3de09e4e9,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,well_3,AWI 3-9,ordered_label_map,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30203-D245401,E540-30203-D245401,E540-3020374-D245401,E540-3020374-D245401,E540-302037403-D245401,E540-302037403-D245401,E540-30203740303-D245401,Service,Service,service,well_tied,well_scope,0,0,0,0,218626.390000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30203-D245401|E540-3020374-D245401|E540-302037402-D245401|E540-30203740260-D245401,a78ea4a5e2d77e9e,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,well_2,AWI 21-7,ordered_label_map,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30203-D245401,E540-30203-D245401,E540-3020374-D245401,E540-3020374-D245401,E540-302037402-D245401,E540-302037402-D245401,E540-30203740260-D245401,Material,Material,material,well_tied,well_scope,0,0,0,0,121598.700000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30203-D245401|E540-3020374-D245401|E540-302037402-D245401|E540-30203740203-D245401,15d0ed0f52e00108,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,well_2,AWI 21-7,ordered_label_map,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30203-D245401,E540-30203-D245401,E540-3020374-D245401,E540-3020374-D245401,E540-302037402-D245401,E540-302037402-D245401,E540-30203740203-D245401,Service,Service,service,well_tied,well_scope,0,0,0,0,188821.910000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30203-D245401|E540-3020374-D245401|E540-302037401-D245401|E540-30203740160-D245401,d715f6ec24ad0590,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,well_1,AWI 21-8,ordered_label_map,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30203-D245401,E540-30203-D245401,E540-3020374-D245401,E540-3020374-D245401,E540-302037401-D245401,E540-302037401-D245401,E540-30203740160-D245401,Material,Material,material,well_tied,well_scope,0,0,0,0,177723.600000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30203-D245401|E540-3020374-D245401|E540-302037401-D245401|E540-30203740103-D245401,0eadd811fa68b247,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,well_1,AWI 21-8,ordered_label_map,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30203-D245401,E540-30203-D245401,E540-3020374-D245401,E540-3020374-D245401,E540-302037401-D245401,E540-302037401-D245401,E540-30203740103-D245401,Service,Service,service,well_tied,well_scope,0,0,0,0,115937.220000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012980-D245401|E540-301298052-D245401|E540-30129805264-D245401,f811a7481e5cda02,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012980-D245401,E540-3012980-D245401,E540-301298052-D245401,E540-301298052-D245401,E540-30129805264-D245401,Project Management Cost,Project Management Cost,project_management_cost,campaign_tied,shared_support,0,0,0,0,13129.990000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012982-D245401|E540-301298265-D245401|E540-30129826585-D245401,0b77b13601079144,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012982-D245401,E540-3012982-D245401,E540-301298265-D245401,E540-301298265-D245401,E540-30129826585-D245401,Internet and IT Support Service,Internet and IT Support Service,internet_and_it_support_service,campaign_tied,shared_support,0,0,0,0,5138.140000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012982-D245401|E540-301298264-D245401|E540-30129826460-D245401,787acd1207bf8631,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012982-D245401,E540-3012982-D245401,E540-301298264-D245401,E540-301298264-D245401,E540-30129826460-D245401,Hardware Supply,Hardware Supply,hardware_supply,campaign_tied,shared_support,0,0,0,0,4000.060000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012914-D245401|E540-301291463-D245401|E540-30129146321-D245401,e9610dee688ebdda,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012914-D245401,E540-3012914-D245401,E540-301291463-D245401,E540-301291463-D245401,E540-30129146321-D245401,Drilling Facilities Support,Drilling Facilities Support,drilling_facilities_support,campaign_tied,shared_support,0,0,0,0,475455.580000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012981-D245401|E540-301298160-D245401|E540-30129816043-D245401,8485f188bc044ba0,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012981-D245401,E540-3012981-D245401,E540-301298160-D245401,E540-301298160-D245401,E540-30129816043-D245401,Drilling Operation Water Support,Drilling Operation Water Support,drilling_operation_water_support,campaign_tied,shared_support,0,0,0,0,320332.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297909-D245401|E540-30129790909-D245401,e48d165490a380a7,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 9-10RD,AWI 9-10,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297909-D245401,E540-301297909-D245401,E540-30129790909-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297908-D245401|E540-30129790808-D245401,87ec1069bcda7c96,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 23-2,AWI 23-2,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297908-D245401,E540-301297908-D245401,E540-30129790808-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,37796.480000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297907-D245401|E540-30129790707-D245401,55f2a894ef2b0095,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297907-D245401,E540-301297907-D245401,E540-30129790707-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,14315.080000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297906-D245401|E540-30129790606-D245401,f9294e81d5eabe3d,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297906-D245401,E540-301297906-D245401,E540-30129790606-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,19416.270000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297905-D245401|E540-30129790505-D245401,094748c31b077310,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 9-11,AWI 9-11,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297905-D245401,E540-301297905-D245401,E540-30129790505-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297904-D245401|E540-30129790404-D245401,cfe2f132ec8cae13,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 23-1,AWI 23-1,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297904-D245401,E540-301297904-D245401,E540-30129790404-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,42256.930000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297903-D245401|E540-30129790303-D245401,e454a18995bd270f,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-7,AWI 21-7,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297903-D245401,E540-301297903-D245401,E540-30129790303-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,17862.970000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297902-D245401|E540-30129790202-D245401,6eecae8bc916fdee,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 2-7 ML,AWI 2-7 ML,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297902-D245401,E540-301297902-D245401,E540-30129790202-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012979-D245401|E540-301297901-D245401|E540-30129790101-D245401,98edbea722b58903,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 2-6,AWI 2-6,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012979-D245401,E540-3012979-D245401,E540-301297901-D245401,E540-301297901-D245401,E540-30129790101-D245401,Insurance,Insurance,insurance,well_tied,well_scope,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012978-D245401|E540-301297856-D245401|E540-30129785627-D245401,8f52e606fd2da0b6,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012978-D245401,E540-3012978-D245401,E540-301297856-D245401,E540-301297856-D245401,E540-30129785627-D245401,Security,Security,security,campaign_tied,shared_support,0,0,0,0,23682.080000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012978-D245401|E540-301297862-D245401|E540-30129786227-D245401,6c3704cccf78b320,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012978-D245401,E540-3012978-D245401,E540-301297862-D245401,E540-301297862-D245401,E540-30129786227-D245401,PGPA,PGPA,pgpa,campaign_tied,campaign_compliance,0,0,0,0,113196.240000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012977-D245401|E540-301297759-D245401|E540-30129775929-D245401,b3e3dbe8b5e06c28,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012977-D245401,E540-3012977-D245401,E540-301297759-D245401,E540-301297759-D245401,E540-30129775929-D245401,Sampling and Lab Analysis,Sampling and Lab Analysis,sampling_and_lab_analysis,campaign_tied,campaign_compliance,0,0,0,0,6855.030000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012977-D245401|E540-301297757-D245401|E540-30129775736-D245401,7965644760512910,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012977-D245401,E540-3012977-D245401,E540-301297757-D245401,E540-301297757-D245401,E540-30129775736-D245401,Hazardous Waste,Hazardous Waste,hazardous_waste,campaign_tied,waste_support,0,0,0,0,951.750000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012977-D245401|E540-301297758-D245401|E540-30129775816-D245401,cf07c0e450ee19d2,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012977-D245401,E540-3012977-D245401,E540-301297758-D245401,E540-301297758-D245401,E540-30129775816-D245401,Drill Cutting - Transport & Process,Drill Cutting - Transport & Process,drill_cutting_transport_process,campaign_tied,waste_support,0,0,0,0,197118.960000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012977-D245401|E540-301297758-D245401|E540-30129775817-D245401,ab1f0b5295af7076,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,,,none,low,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012977-D245401,E540-3012977-D245401,E540-301297758-D245401,E540-301297758-D245401,E540-30129775817-D245401,Drill Cutting - Transport & Process,Drill Cutting - Transport & Process,drill_cutting_transport_process,campaign_tied,waste_support,0,0,0,0,176157.030000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297609-D245401|E540-30129760909-D245401,3aeccd72286522dc,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 9-10RD,AWI 9-10,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297609-D245401,E540-301297609-D245401,E540-30129760909-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,17172.900000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297608-D245401|E540-30129760808-D245401,91fe31561102a91a,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 23-2,AWI 23-2,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297608-D245401,E540-301297608-D245401,E540-30129760808-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,17152.370000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297607-D245401|E540-30129760707-D245401,6f881315b7c09065,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297607-D245401,E540-301297607-D245401,E540-30129760707-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,17371.810000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297606-D245401|E540-30129760606-D245401,e62f2bb63b87afc0,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297606-D245401,E540-301297606-D245401,E540-30129760606-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,17142.700000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297605-D245401|E540-30129760505-D245401,4633db882e6d77b8,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 9-11,AWI 9-11,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297605-D245401,E540-301297605-D245401,E540-30129760505-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,17168.770000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297604-D245401|E540-30129760404-D245401,398dead57bd1e668,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 23-1,AWI 23-1,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297604-D245401,E540-301297604-D245401,E540-30129760404-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,17171.070000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297603-D245401|E540-30129760303-D245401,ae55e2cfe450b62a,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-7,AWI 21-7,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297603-D245401,E540-301297603-D245401,E540-30129760303-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,17332.720000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297602-D245401|E540-30129760202-D245401,2338d4a507488ce2,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 2-7 ML,AWI 2-7 ML,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297602-D245401,E540-301297602-D245401,E540-30129760202-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,7060.130000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012976-D245401|E540-301297601-D245401|E540-30129760101-D245401,37bb8194c2f1dd0e,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 2-6,AWI 2-6,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012976-D245401,E540-3012976-D245401,E540-301297601-D245401,E540-301297601-D245401,E540-30129760101-D245401,Wellsite Geologist (WSG),Wellsite Geologist (WSG),wellsite_geologist_wsg,well_tied,well_scope,0,0,0,0,20368.990000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012975-D245401|E540-301297509-D245401|E540-30129750909-D245401,897ae4c034b77d9a,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 9-10RD,AWI 9-10,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012975-D245401,E540-3012975-D245401,E540-301297509-D245401,E540-301297509-D245401,E540-30129750909-D245401,Well Testing,Well Testing,well_testing,well_tied,well_scope,0,0,0,0,65485.010000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012975-D245401|E540-301297508-D245401|E540-30129750808-D245401,31d2285deb2d3ddf,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 23-2,AWI 23-2,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012975-D245401,E540-3012975-D245401,E540-301297508-D245401,E540-301297508-D245401,E540-30129750808-D245401,Well Testing,Well Testing,well_testing,well_tied,well_scope,0,0,0,0,67713.930000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012975-D245401|E540-301297507-D245401|E540-30129750707-D245401,bbb278330dfa5068,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 21-8,AWI 21-8,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012975-D245401,E540-3012975-D245401,E540-301297507-D245401,E540-301297507-D245401,E540-30129750707-D245401,Well Testing,Well Testing,well_testing,well_tied,well_scope,0,0,0,0,13651.730000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012975-D245401|E540-301297506-D245401|E540-30129750606-D245401,2a3e419ceb2ccf9b,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 3-9,AWI 3-9,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012975-D245401,E540-3012975-D245401,E540-301297506-D245401,E540-301297506-D245401,E540-30129750606-D245401,Well Testing,Well Testing,well_testing,well_tied,well_scope,0,0,0,0,48443.990000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
SALAK|E540-30129-D245401|E540-3012975-D245401|E540-301297505-D245401|E540-30129750505-D245401,2722cfea820d6da8,SALAK,SLK 2025,SALAK_2025_2026,2025,E540-30101-D245401,AWI 9-11,AWI 9-11,campaign_alias_match,high,wbs_lv5_master,E540,ROOT,E540-30-D245401,E540-30-D245401,E540-30129-D245401,E540-30129-D245401,E540-3012975-D245401,E540-3012975-D245401,E540-301297505-D245401,E540-301297505-D245401,E540-30129750505-D245401,Well Testing,Well Testing,well_testing,well_tied,well_scope,0,0,0,0,10171.110000,Data.Summary,20260327_WBS_Data.xlsx,SALAK_2025
